cause_of_death,category,confidence
bus occupant injured in collision with fixed or stationary object passenger injured in traffic accident,none,0.9999872763961555
bus occupant injured in noncollision transport accident person injured while boarding or alighting,none,0.9999867099992267
bus occupant injured in noncollision transport accident person on outside of vehicle injured in nontraffic accident,none,0.999991821268062
bus occupant injured in noncollision transport accident unspecified bus occupant injured in nontraffic accident,none,0.9999782618675325
byssinosis,pulmonary disease,0.7980466682654939
calcium-channel blockers,none,0.9922589588099512
calculus of bile duct without cholangitis or cholecystitis,none,0.9999964990515514
candidal meningitis,none,0.9999983463304178
candidal stomatitis,none,0.9999954110426462
candidiasis of vulva and vagina,none,0.999997437497712
candidiasis unspecified,none,0.9999984655338472
car occupant [any] injured in other specified transport accidents,none,0.9999874844401162
car occupant injured in collision with car pick-up truck or van driver injured in nontraffic accident,none,0.9999847883340403
car occupant injured in collision with car pick-up truck or van person on outside of vehicle injured in nontraffic accident,none,0.9999826578831487
car occupant injured in collision with car pick-up truck or van unspecified car occupant injured in nontraffic accident,none,0.999986501955214
car occupant injured in collision with car pick-up truck or van unspecified car occupant injured in traffic accident,none,0.9999804970769196
car occupant injured in collision with heavy transport vehicle or bus person injured while boarding or alighting,none,0.9999854587512933
car occupant injured in collision with heavy transport vehicle or bus unspecified car occupant injured in traffic accident,none,0.9999868891756453
car occupant injured in collision with pedestrian or animal person injured while boarding or alighting,none,0.9999928045041271
car occupant injured in collision with railway train or railway vehicle driver injured in nontraffic accident,none,0.9999910164636181
car occupant injured in collision with railway train or railway vehicle passenger injured in traffic accident,none,0.9999933853380221
car occupant injured in noncollision transport accident passenger injured in nontraffic accident,none,0.9999854283914663
car occupant injured in noncollision transport accident passenger injured in traffic accident,none,0.9999871275798294
car occupant injured in noncollision transport accident person on outside of vehicle injured in traffic accident,none,0.999980616277994
carbonic-anhydrase inhibitors,none,0.9999925205579145
carcinoma in situ bronchus and lung,lung cancer,0.9762908750038821
carcinoma in situ colon,colorectal cancer,0.9932533603144833
carcinoma in situ other and unspecified parts of intestine,colorectal cancer,0.5925734278826263
carcinoma in situ other and unspecified urinary organs,bladder cancer,0.2223391494640319
carcinoma in situ prostate,prostate cancer,0.998050893166692
carcinoma in situ skin of scalp and neck,none,0.9999706026687823
carcinoma in situ stomach,stomach cancer,0.9998631491277439
cardiac arrhythmia unspecified,ischaemic heart disease,0.20175031143619276
cardiac catheterization,none,0.9932961550859915
cardiomyopathy in the puerperium,none,0.9924109344655696
cardiovascular disease unspecified,ischaemic heart disease,0.9932416214876457
cataract unspecified,none,0.9999968862755981
catatonic schizophrenia,none,0.999999493571153
cefalosporins and other beta-lactam antibiotics,none,0.9999902412738596
cellulitis of external ear,none,0.9999983463304178
cellulitis of other sites,none,0.9999951278420582
cellulitis of trunk,none,0.9999992551639781
cellulitis unspecified,none,0.9999989871425625
centrilobular emphysema,pulmonary disease,0.9999443637963636
cerebral aneurysm nonruptured,cerebrovascular disease,0.4377385395325533
cerebral arteritis not elsewhere classified,cerebrovascular disease,0.7548691746973387
cerebral infarction due to embolism of precerebral arteries,cerebrovascular disease,0.9999177687771926
cervical disc disorder unspecified,none,0.9999917309333004
cervical root disorders not elsewhere classified,none,0.9999925805324474
cervicofacial actinomycosis,none,0.9999961862363556
chagas disease chronic with digestive system involvement,none,0.9999814203277132
chronic gastritis unspecified,none,0.9926571934278187
chronic hepatic failure,none,0.9996584279562499
chronic inflammatory disease of uterus,none,0.9999947261848603
chronic kidney disease stage 1,kidney cancer,0.08450485077842182
chronic kidney disease stage 2,kidney cancer,0.9995023882055063
chronic kidney disease unspecified,kidney cancer,0.9982850070826289
chronic lymphocytic leukaemia of b-cell type,acute myeloid leukemia,0.11916928244594961
chronic meningitis,none,0.999933532107715
chronic myelomonocytic leukaemia,acute myeloid leukemia,0.9875358216054458
chronic obstructive pulmonary disease with acute exacerbation unspecified,pulmonary disease,0.9999803034679513
chronic obstructive pyelonephritis,none,0.9790962395839528
chronic respiratory failure,pulmonary disease,0.9993364359588429
chronic ulcer of skin not elsewhere classified,none,0.9997566500031382
chylous effusion,none,0.9902849573974853
coagulation defect unspecified,none,0.9999823731927373
coeliac disease,none,0.9999978846969871
complete uterovaginal prolapse,none,0.9999937725608915
complication of labour and delivery unspecified,none,0.9999711842350769
compression of vein,none,0.9999966478690163
congenital absence atresia and stenosis of anus without fistula,none,0.999951978003746
congenital absence atresia and stenosis of small intestine part unspecified,none,0.9999809883154476
congenital adrenogenital disorders associated with enzyme deficiency,none,0.9999748490897657
congenital bronchomalacia,none,0.9982924108734719
congenital diaphragmatic hernia,none,0.9999817475715369
congenital herpesviral [herpes simplex] infection,none,0.9999888996870445
congenital malformation of lung unspecified,none,0.9989542704157588
congenital malformation of respiratory system unspecified,none,0.9999868884290878
congenital malformation of skull and face bones unspecified,none,0.9999846683855718
congenital malformation of stomach unspecified,none,0.9999932061604964
congenital malformation of tricuspid valve unspecified,none,0.9999880804508462
congenital malformation syndromes predominantly involving limbs,none,0.9999866052309276
congenital mitral insufficiency,none,0.9999960518529101
congenital pneumonia due to other organisms,none,0.9996581448281535
congenital pneumonia due to pseudomonas,none,0.9999945621872882
congenital pulmonary valve insufficiency,none,0.9999952174308898
congenital renal failure,none,0.9999983911250335
congenital subglottic stenosis,none,0.9999972438855347
congenital syphilis unspecified,none,0.9999994191622202
congestive heart failure,ischaemic heart disease,0.1824104819707047
constitutional aplastic anaemia,none,0.9840508647131103
cor triatriatum,none,0.999997482292287
corpus luteum cyst,none,0.999999493571153
cranial nerve disorder unspecified,none,0.9999998063873693
crohn disease of large intestine,none,0.9997640829071945
crohn disease unspecified,none,0.9999994191622202
cutaneous abscess furuncle and carbuncle of limb,none,0.999997497472568
cystic disease of liver,none,0.9999992999586204
cystic fibrosis with pulmonary manifestations,pulmonary disease,0.09534548294343977
cystitis unspecified,none,0.9999925797861415
decubitus ulcer and pressure area unspecified from 2014 onwards,none,0.999983923561012
deletion from autosomes unspecified,none,0.9999967518921153
deletion of short arm of chromosome 4,none,0.9999980335146725
deletion of short arm of chromosome 5,none,0.9999991359604119
delirium superimposed on dementia,none,0.9999971990910271
delirium unspecified,none,0.9999998063873693
delusional disorder,none,0.9999980631289417
dermatitis unspecified,none,1.0
developmental disorder of speech and language unspecified,none,0.9999984359196371
diabetes mellitus in pregnancy pre-existing diabetes mellitus insulin-dependent,none,0.9999851603734724
discitis unspecified,none,0.9999992551639639
disease of pulmonary vessels unspecified,pulmonary disease,0.9705166823954807
diseases of mediastinum not elsewhere classified,none,0.9626355843500366
diseases of the circulatory system complicating pregnancy childbirth and the puerperium,ischaemic heart disease,0.053394287186049966
disorder of bone unspecified,none,0.999993429385896
disorder of brain unspecified,none,0.9889806163340605
disorder of glycoprotein metabolism unspecified,none,0.9999985847373761
disorder of kidney and ureter unspecified,kidney cancer,0.10667754715245363
disorder of mineral metabolism unspecified,none,0.99998824444754
disorder of skin and subcutaneous tissue unspecified,none,0.9999960670332263
disorder of teeth and supporting structures unspecified,none,0.9875542948473748
disorder of thyroid unspecified,none,0.9999939806062748
disorder of trigeminal nerve unspecified,none,0.9999902109136174
disorders of calcium metabolism,none,0.9999960518529811
disorders of fatty-acid metabolism,none,0.9999978846970013
disorders of hypoglossal nerve,none,0.9999923717410922
disorders of pyruvate metabolism and gluconeogenesis,none,0.9999942493726698
disorders of vagus nerve,none,0.9999929525747786
diverticular disease of intestine part unspecified without perforation or abscess,none,0.9858920007410298
diverticular disease of small intestine with perforation and abscess,none,0.9999750578766381
double heterozygous sickling disorders,none,0.9999841019911575
double inlet ventricle,none,0.9998116314004527
driver of all-terrain or other off-road motor vehicle injured in traffic accident,none,0.9999724658249796
driver of special agricultural vehicle injured in nontraffic accident,none,0.9999886620286982
driver of special industrial vehicle injured in traffic accident,none,0.9999906436757738
drug-induced dystonia,none,0.9999665794836174
drug-induced interstitial lung disorders unspecified,pulmonary disease,0.9523514932253286
drug-induced polyneuropathy,none,0.9999928485523022
duodenal ulcer acute with perforation,none,0.9993060628019877
duodenal ulcer chronic or unspecified with haemorrhage,none,0.9998389176781622
duodenal ulcer chronic or unspecified with perforation,none,0.9999862331912138
duplications with other complex rearrangements,none,0.9999854132111552
during endoscopic examination,none,0.9999930125492521
during kidney dialysis or other perfusion,kidney cancer,0.1479887040402835
dysarthria and anarthria,none,0.9999325041388026
dyskinesia of oesophagus,esophageal cancer,0.09528252862139017
dysphasia and aphasia,none,0.9840383393311976
dystonia unspecified,none,0.999997556701033
echinococcosis other and unspecified,none,0.999993042163401
echinococcus multilocularis infection unspecified,none,0.9999910605114729
eclampsia unspecified as to time period,none,0.9999309993839559
ectodermal dysplasia anhidrotic,none,0.9999841019905464
ectopic kidney,kidney cancer,0.26889322703183194
edwards syndrome unspecified,none,0.999996260645133
ehlers-danlos syndrome,none,0.9999960670332405
embolism and thrombosis of iliac artery,ischaemic heart disease,0.37589119871286775
encephalopathy unspecified,none,0.9997984023746295
end-stage renal disease - from 2008 classification,kidney cancer,0.8667899074397765
endocardial fibroelastosis,ischaemic heart disease,0.06746537468683816
endometriosis unspecified,none,0.9999907773122164
endomyocardial eosinophilic disease,ischaemic heart disease,0.5609287596636052
enterocolitis due to clostridium difficile,none,0.9999726442533222
enteropathy-type intestinal t-cell lymphoma,none,0.9912560606536764
enteroptosis,none,0.9998811017882947
enterovirus infection unspecified site,none,0.9999898684865601
eosinophilia,none,0.9998585977313017
epidermolysis bullosa dystrophica,none,0.9999870076314499
epidermolysis bullosa unspecified,none,0.99998131556048
epilepsy unspecified,none,0.9999781123059117
erythema annulare centrifugum,none,0.999995232611165
essential thrombocytosis - from 2008 classification,none,0.9999748642691633
extranodal marginal zone b-cell lymphoma of mucosa-associated lymphoid tissue [malt-lyphoma],none,0.992226326289579
extrapyramidal and movement disorder unspecified,none,0.9999456749666991
extreme obesity with alveolar hypoventilation,pulmonary disease,0.11919841521235174
extremely low birth weight,none,0.9999987935301421
failure to introduce or to remove other tube or instrument,none,0.9999943981899705
fatigue fracture of vertebra,none,0.9999982271269173
febrile convulsions,none,0.9999996871837232
feeding disorder of infancy and childhood,none,0.9999986295319742
female genital tract fistula unspecified,none,0.9999998063873693
fetal alcohol syndrome dysmorphic,none,0.9999991807550347
fetus and newborn affected by breech delivery and extraction,none,0.9999987039408907
fetus and newborn affected by multiple pregnancy,none,0.9999992551639639
fetus and newborn affected by placenta praevia,none,0.999993354977727
fibroblastic disorder unspecified,none,1.0
first degree perineal laceration during delivery,none,0.999997437497712
fistula of bile duct,none,0.9999994191622202
fistula of gallbladder,none,0.9999967222777855
fistula of joint,none,0.9999994191622202
flaccid tetraplegia,none,0.9999991807550347
folate deficiency anaemia unspecified,none,0.999999612774776
follicular lymphoma grade iiib,none,0.9997409741104586
follicular lymphoma unspecified,none,0.9999969606844135
fragile x chromosome,none,0.999999612774776
gangrene and necrosis of lung,pulmonary disease,0.34798188850756273
gas gangrene,none,0.9999983911249909
gastric ulcer acute without haemorrhage or perforation,none,0.9990723083309241
giardiasis [lambliasis],none,0.9999966478690305
glossitis,none,0.9989641532991036
glossodynia,none,0.9999848316357468
glycogen storage disease,none,0.999999612774776
gout due to impairment of renal function,none,0.9999515900491937
grand mal seizures unspecified with or without petit mal,none,0.9999942789868553
guillain-barre syndrome,none,0.9999993743675585
haemangioma any site,none,0.9999982719215562
haematemesis,none,0.9999735523159244
haematometra,none,0.9999987335551229
haemorrhage of anus and rectum,none,0.9999792443431167
haemorrhoids unspecified from 2014 onwards - previously in i84,none,0.9999822403046256
haemothorax,none,0.9668771119295922
hallervorden-spatz disease,none,0.999998346330432
hallux valgus acquired,none,0.999999612774776
hepatic failure unspecified,none,0.9999854724385917
hereditary ataxia unspecified,none,0.9999998063873693
hereditary lymphoedema,none,0.999999612774776
hereditary nephropathy not elsewhere classified diffuse crescentic glomerulonephritis,none,0.9998294906416315
hereditary spastic paraplegia,none,0.9999990615514773
hereditary spherocytosis,none,0.9999922669721858
hidradenitis suppurativa,none,0.9999970798876493
hirschsprung disease,none,0.9999987039408765
histiocytic and mast cell tumours of uncertain and unknown behaviour,none,0.9999873804179245
histoplasmosis unspecified,none,0.9914120316981265
hiv disease resulting in haematological and immunological abnormalities not elsewhere classified,none,0.9999791706826971
hiv disease resulting in kaposi sarcoma,none,0.9999806451459193
hiv disease resulting in multiple infections,none,0.9999949494106275
hiv disease resulting in other malignant neoplasms of lymphoid haematopoietic and related tissue,none,0.999970349834759
hiv disease resulting in other types of non-hodgkin lymphoma,none,0.999994159783854
hiv disease resulting in other viral infections,none,0.9999966630493132
hourglass stricture and stenosis of stomach,none,0.999995336634131
hydrocele unspecified,none,0.9999992103693378
hyperglycaemia unspecified,none,0.9999953366339889
hyperimmunoglobulin e [ige] syndrome,none,0.9999895852869876
hyperkalaemia,none,0.9999908365403402
hyperostosis of skull,none,0.9999950534336067
hypersensitivity angiitis,none,0.9994847167835713
hypertensive heart and renal disease unspecified,ischaemic heart disease,0.49982209636732744
hypertensive heart and renal disease with both congestive heart failure and renal failure,ischaemic heart disease,0.999925785157495
hypertensive heart and renal disease with congestive heart failure,ischaemic heart disease,0.9999548683714597
hypertensive heart disease with congestive heart failure,ischaemic heart disease,0.9999382551544093
hyperuricaemia without signs of inflammatory arthritis and tophaceous disease,none,0.99997285304026
hypomania,none,0.9999988527586979
hypoparathyroidism unspecified,none,0.9999970350931775
hypospadias unspecified,none,0.9999674434966244
hypostatic pneumonia unspecified,pulmonary disease,0.946507464637434
hypotension due to drugs,none,0.9999956198347071
hypotension unspecified,none,0.9999549723903975
hypothalamic dysfunction not elsewhere classified,none,0.9999960966473662
idiopathic acute pancreatitis,pancreatic cancer,0.13292718687559466
idiopathic hypotension,none,0.9999788571269814
idiopathic orofacial dystonia,none,0.9999722114978611
idiopathic thrombocytopenic purpura,none,0.9998732130275606
immobility syndrome paraplegic,none,0.9998934975687703
immunosuppressive agents,none,0.9999883932635206
incontinentia pigmenti,none,0.9999974671119066
infarction of spleen,none,0.998818980652125
infective dermatitis,none,0.9999971990910271
infective pericarditis,none,0.9967695021273604
inflammatory disease of prostate unspecified,prostate cancer,0.6791118442796806
inflammatory myopathy not elsewhere classified,none,0.9999249500460754
inflammatory polyarthropathy,none,0.9998882235713928
influenza with other manifestations virus not identified,none,0.9626492978126281
influenza with pneumonia other influenza virus identified,pulmonary disease,0.6512574880017767
ingrowing nail,none,0.99999278857754
insulin-dependent diabetes mellitus with coma,none,0.999949057286332
interstitial cystitis chronic,none,0.9888902830823146
interstitial emphysema originating in the perinatal period,pulmonary disease,0.4687239388532239
interstitial pulmonary disease unspecified,pulmonary disease,0.9998968804597959
intervertebral disc disorder unspecified,none,0.9999946365958169
intestinal obstruction due to inspissated milk,none,0.9999877235909151
intracardiac thrombosis not elsewhere classified,none,0.9738828803129573
intracerebral haemorrhage in hemisphere subcortical,cerebrovascular disease,0.6512498994272811
intracerebral haemorrhage multiple localized,cerebrovascular disease,0.9994444103297045
intracranial abscess and granuloma,none,0.9999956942433145
intracranial nontraumatic haemorrhage of fetus and newborn unspecified,none,0.9995598328927922
intraductal carcinoma in situ,none,0.9904536775981331
intraspinal abscess and granuloma,none,0.999997869516615
intraventricular nontraumatic haemorrhage grade 3 of fetus and newborn,none,0.9999914036856697
iron deficiency anaemia secondary to blood loss chronic,none,0.999995143022261
irradiation cystitis,none,0.9995078681329331
irritable bowel syndrome without diarrhoea,none,0.9999984655338898
ischiorectal abscess,none,0.9999684267074269
joint disorder unspecified,none,0.9999996871837232
juvenile arthritis with systemic onset,none,0.9999966774833866
juvenile dermatomyositis,none,0.9999991359603977
karyotype 47xxx,none,0.9999511132585801
keratitis unspecified,none,1.0
kernicterus unspecified,none,1.0
left bundle-branch block unspecified,ischaemic heart disease,0.09527004211713372
left sided colitis,none,0.999267735726864
left ventricular failure,ischaemic heart disease,0.9901916350929758
legal execution,none,0.9999992551639639
leukaemia unspecified,acute myeloid leukemia,0.37743318581414254
leukoplakia and other disturbances of oral epithelium including tongue,oral cavity cancer,0.997792977426883
lichen planus unspecified,none,0.9999742227257015
lipid storage disorder unspecified,none,0.9999991359604119
lipoprotein deficiency,none,0.9999640907276939
liver disease unspecified,none,0.9999849508368689
local antifungal anti-infective and anti-inflammatory drugs not elsewhere classified,none,0.999975713854705
local infection of skin and subcutaneous tissue unspecified,none,0.9999966630493559
localization-related focalpartial symptomatic epilepsy and epileptic syndromes with simple partial seizures,none,0.9999480452249744
localized swelling mass and lump neck,none,0.9999810323631164
locked-in syndrome from 2016,none,0.9953766403627307
lumbar and other intervertebral disc disorders with myelopathy,none,0.9999908372866163
lymphoid leukaemia unspecified,acute myeloid leukemia,0.5925681291479408
macleod syndrome,pulmonary disease,0.5924044905509356
macrocephaly,none,0.9999960366726083
major histocompatibility complex class ii deficiency,none,0.9999989423479201
malignant mast cell tumour,none,0.9999165464805605
malignant neoplasm acoustic nerve,none,0.999992162949596
malignant neoplasm anterior floor of mouth,oral cavity cancer,0.9999521860383594
malignant neoplasm anterior mediastinum,none,0.9992843825959539
malignant neoplasm anterior two-thirds of tongue part unspecified,oral cavity cancer,0.9997869019874657
malignant neoplasm anterior wall of bladder,bladder cancer,0.9998725275166391
malignant neoplasm ascending colon,colorectal cancer,0.999929329906042
malignant neoplasm bladder neck,bladder cancer,0.9999784395488376
malignant neoplasm bones of skull and face,none,0.999991924544254
malignant neoplasm border of tongue,oral cavity cancer,0.9999313266159828
malignant neoplasm broad ligament,none,0.9999922373580457
malignant neoplasm cerebellum,none,0.9999983015358325
malignant neoplasm cervical part of oesophagus,esophageal cancer,0.9997947973790718
malignant neoplasm clitoris,none,0.9999952470450756
malignant neoplasm conjunctiva,none,0.999999493571153
malignant neoplasm connective and soft tissue of abdomen,none,0.9999938469694467
malignant neoplasm connective and soft tissue of trunk unspecified,none,0.9999924909436816
malignant neoplasm connective and soft tissue unspecified,none,0.9999973630888611
malignant neoplasm endocervix,none,0.9999749531111514
malignant neoplasm endocrine pancreas,pancreatic cancer,0.9465763868580037
malignant neoplasm endometrium,none,0.9999944429842389
malignant neoplasm external lower lip,oral cavity cancer,0.9874413201087373
malignant neoplasm external upper lip,oral cavity cancer,0.9999061918622184
malignant neoplasm extrahepatic bile duct,none,0.9913950412836452
malignant neoplasm female genital organ unspecified,none,0.999991984518609
malignant neoplasm frontal lobe,none,0.9999947854130615
malignant neoplasm gum unspecified,oral cavity cancer,0.9998997850988927
malignant neoplasm hepatoblastoma,none,0.9999843107806581
malignant neoplasm ileum,colorectal cancer,0.8518306176384329
malignant neoplasm ill-defined sites within the respiratory system,lung cancer,0.7930372240155326
malignant neoplasm intestinal tract part unspecified,colorectal cancer,0.9148493282478626
malignant neoplasm laryngeal cartilage,larynx cancer,0.9996531551813587
malignant neoplasm larynx unspecified,larynx cancer,0.9999817179582482
malignant neoplasm lesser curvature of stomach unspecified,stomach cancer,0.9999674586750994
malignant neoplasm lingual tonsil,oral cavity cancer,0.9207371726690382
malignant neoplasm male genital organ unspecified,prostate cancer,0.4377836928444796
malignant neoplasm malignant melanoma of ear and external auricular canal,none,0.9999659394390376
malignant neoplasm malignant melanoma of eyelid including canthus,none,0.9999948453877728
malignant neoplasm malignant melanoma of upper limb including shoulder,none,0.9999958141929208
malignant neoplasm meckel diverticulum,none,0.9625759031082027
malignant neoplasm mediastinum part unspecified,none,0.9993652462465412
malignant neoplasm middle third of oesophagus,esophageal cancer,0.9999512180219386
malignant neoplasm nasal cavity,none,0.9987911201389501
malignant neoplasm nasopharynx unspecified,none,0.9979846892431118
malignant neoplasm of other and ill-defined sites abdomen,none,0.9987343485844514
malignant neoplasm of other and ill-defined sites other ill-defined sites,none,0.9999376303070328
malignant neoplasm overlapping lesion of brain and other parts of central nervous system,none,0.999976012229622
malignant neoplasm overlapping lesion of female genital organs,none,0.999971481862878
malignant neoplasm overlapping lesion of larynx,larynx cancer,0.9999425614095035
malignant neoplasm overlapping lesion of pancreas,pancreatic cancer,0.9999556283543222
malignant neoplasm overlapping lesion of skin,none,0.9999812563320959
malignant neoplasm overlapping lesion of tongue,oral cavity cancer,0.9999604707063173
malignant neoplasm pancreatic duct,pancreatic cancer,0.9999809579557705
malignant neoplasm parietal lobe,none,0.9999967526384244
malignant neoplasm pelvic bones sacrum and coccyx,none,0.9999606050855071
malignant neoplasm peripheral nerves and autonomic nervous system unspecified,none,0.9999071461521212
malignant neoplasm peripheral nerves of thorax,none,0.9998234722718681
malignant neoplasm peripheral nerves of upper limb including shoulder,none,0.9999926853013866
malignant neoplasm posterior wall of nasopharynx,none,0.9999291074408119
malignant neoplasm primary site unknown so stated,none,0.9996982259973106
malignant neoplasm skin of ear and external auricular canal,none,0.9999875892083937
malignant neoplasm skin of lip,oral cavity cancer,0.8807803010618362
malignant neoplasm skin of upper limb including shoulder,none,0.9999876036420234
malignant neoplasm soft palate,oral cavity cancer,0.6791436807457936
