cause_of_death,category,confidence
anaplastic large cell lymphoma alk-positive,none,0.9999972886800726
anencephaly,none,0.9999965582799571
aneurysm and dissection of carotid artery,none,0.9999470309289232
aneurysm and dissection of iliac artery,none,0.999993563769117
aneurysm and dissection of unspecified site,none,0.9999947557988894
aneurysm of heart,none,0.9858913806324885
angioimmunoblastic t-cell lymphoma,none,0.9999863964408201
annular pancreas,none,0.9999985399427375
anoxic brain damage not elsewhere classified,none,0.9999939061975532
anthrax sepsis,none,0.9999987935301421
antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinaemia,none,0.9999660889979992
anticoagulant antagonists vitamin k and other coagulants,none,0.9999956350150452
aortic aneurysm of unspecified site without mention of rupture,none,0.9998338852526834
aplastic anaemia unspecified,none,0.9999962454648564
appendicular concretions,none,0.9999986295319884
arnold-chiari syndrome,none,0.999999493571153
arthritis unspecified,none,0.9999993295729128
asphyxia,none,0.9999991807550489
ataxic gait,none,0.9999992103693378
atherosclerosis of other arteries,none,0.866882868036629
atherosclerotic heart disease,none,0.20180802284135532
atresia and stenosis of ureter,none,0.9999964246428414
atresia of bile ducts,none,0.9999980335146725
atresia of foramina of magendie and luschka,none,0.9999885724403972
atresia of oesophagus with tracheo-oesophageal fistula,none,0.9999921189015932
atresia of oesophagus without fistula,none,0.9999936829721467
atresia of pulmonary artery,none,0.9999986743266168
atrioventricular block first degree,none,0.9999941149894988
atrioventricular septal defect,none,0.999998510328511
autoimmune hepatitis,none,0.999998703940905
autoimmune polyglandular failure,none,0.9999987935301279
autonomic dysreflexia,none,0.9999998063873693
b-cell lymphoma unspecified,none,0.9999906877234843
background retinopathy and retinal vascular changes,none,0.9999823291463878
bacterial intestinal infection unspecified,none,0.99999091169474
bacterial meningoencephalitis and meningomyelitis not elsewhere classified,none,0.9999941597838682
bacterial pneumonia unspecified,none,0.6223913086879326
benign intracranial hypertension,none,0.9999995679801056
benign lipomatous neoplasm of intrathoracic organs,none,0.999997720699025
benign neoplasm adrenal gland,none,0.999996796686475
benign neoplasm appendix,none,0.9999931461859403
benign neoplasm bone and articular cartilage unspecified,none,0.9999990615514915
benign neoplasm caecum,none,0.9999995679801056
benign neoplasm connective and other soft tissue of pelvis,none,0.999995873421357
benign neoplasm extrahepatic bile ducts,none,0.9999928037576504
benign neoplasm lacrimal gland and duct,none,0.9999986295320026
benign neoplasm lower jaw bone,none,0.9999965582799856
benign neoplasm lymph nodes,none,0.9999991063461252
benign neoplasm nasopharynx,none,0.9998945406828512
benign neoplasm parotid gland,none,0.9999994191622202
benign neoplasm penis,none,0.9999998063873693
benign neoplasm pituitary gland,none,0.9999991807550489
benign neoplasm spinal cord,none,0.9999993743675585
benign paroxysmal vertigo,none,0.9999991359604119
bilateral inguinal hernia with gangrene,none,0.9999976311098272
biliary cirrhosis unspecified,none,0.9999961558756912
biliary cyst,none,0.9999996871837232
bipolar affective disorder unspecified,none,0.999999493571153
birth asphyxia unspecified,none,0.9999995679801056
birth injury unspecified,none,0.9999998063873693
bronchopulmonary dysplasia originating in the perinatal period,none,0.9992836238372452
brucellosis unspecified,none,1.0
bullous pemphigoid,none,0.9999998063873693
bursopathy unspecified,none,0.9999991359603977
bus occupant [any] injured in other specified transport accidents,none,0.999988363649751
bus occupant injured in collision with fixed or stationary object driver injured in traffic accident,none,0.9999875148000625
bus occupant injured in collision with fixed or stationary object passenger injured in traffic accident,none,0.9999879020208008
bus occupant injured in noncollision transport accident person injured while boarding or alighting,none,0.9999916717049391
bus occupant injured in noncollision transport accident person on outside of vehicle injured in nontraffic accident,none,0.9999940261470304
bus occupant injured in noncollision transport accident unspecified bus occupant injured in nontraffic accident,none,0.9999846091582397
byssinosis,none,0.678950314361255
calcium-channel blockers,none,0.9999785739311384
calculus of bile duct without cholangitis or cholecystitis,none,0.9999967526384386
candidal meningitis,none,0.999999493571153
candidal stomatitis,none,0.9999986143516758
candidiasis of vulva and vagina,none,0.9999983911250193
candidiasis unspecified,none,0.9999995679801056
car occupant [any] injured in other specified transport accidents,none,0.999992446149458
car occupant injured in collision with car pick-up truck or van driver injured in nontraffic accident,none,0.9999923125127782
car occupant injured in collision with car pick-up truck or van person on outside of vehicle injured in nontraffic accident,none,0.9999913148433569
car occupant injured in collision with car pick-up truck or van unspecified car occupant injured in nontraffic accident,none,0.9999820019018054
car occupant injured in collision with car pick-up truck or van unspecified car occupant injured in traffic accident,none,0.9999852651418616
car occupant injured in collision with heavy transport vehicle or bus person injured while boarding or alighting,none,0.9999915676825248
car occupant injured in collision with heavy transport vehicle or bus unspecified car occupant injured in traffic accident,none,0.9999847283598184
car occupant injured in collision with pedestrian or animal person injured while boarding or alighting,none,0.9999939069440591
car occupant injured in collision with railway train or railway vehicle driver injured in nontraffic accident,none,0.9999937725608773
car occupant injured in collision with railway train or railway vehicle passenger injured in traffic accident,none,0.999993787741102
car occupant injured in noncollision transport accident passenger injured in nontraffic accident,none,0.9999873804182513
car occupant injured in noncollision transport accident passenger injured in traffic accident,none,0.9999891236575871
car occupant injured in noncollision transport accident person on outside of vehicle injured in traffic accident,none,0.999985011557717
carbonic-anhydrase inhibitors,none,0.999995426222967
carcinoma in situ bronchus and lung,none,0.26835163834488956
carcinoma in situ colon,none,0.9889678806685571
carcinoma in situ other and unspecified parts of intestine,none,0.9999765778741122
carcinoma in situ other and unspecified urinary organs,none,0.9999459437188323
carcinoma in situ prostate,none,0.9947549621032649
carcinoma in situ skin of scalp and neck,none,0.9999957542181513
carcinoma in situ stomach,none,0.9980289121230012
cardiac arrhythmia unspecified,none,0.9913337469729433
cardiac catheterization,none,0.9999924461494296
cardiomyopathy in the puerperium,none,0.9999969758647008
cardiovascular disease unspecified,none,0.9858188782875823
cataract unspecified,none,0.9999950086388136
catatonic schizophrenia,none,0.9999984655338898
cefalosporins and other beta-lactam antibiotics,none,0.9999925805322769
cellulitis of external ear,none,0.999998346330432
cellulitis of other sites,none,0.9999952918394247
cellulitis of trunk,none,0.999998510328511
cellulitis unspecified,none,0.9999982719215562
centrilobular emphysema,pulmonary disease,0.9953377682252338
cerebral aneurysm nonruptured,none,0.9796306145486495
cerebral arteritis not elsewhere classified,none,0.9995051278038632
cerebral infarction due to embolism of precerebral arteries,none,0.5620775701157035
cervical disc disorder unspecified,none,0.9999986591462752
cervical root disorders not elsewhere classified,none,0.999996767072357
cervicofacial actinomycosis,none,0.9999986295320026
chagas disease chronic with digestive system involvement,none,0.9999922973327605
chronic gastritis unspecified,none,0.9999869476571801
chronic hepatic failure,none,0.9999968414810497
chronic inflammatory disease of uterus,none,0.999996603074564
chronic kidney disease stage 1,none,0.9990303622964415
chronic kidney disease stage 2,none,0.9999937573805532
chronic kidney disease unspecified,none,0.9999824483478795
chronic lymphocytic leukaemia of b-cell type,none,0.9997306401348193
chronic meningitis,none,0.9999989871425625
chronic myelomonocytic leukaemia,none,0.9971803179971183
chronic obstructive pulmonary disease with acute exacerbation unspecified,pulmonary disease,0.9999437237662874
chronic obstructive pyelonephritis,none,0.9999951134080783
chronic respiratory failure,none,0.320777297175883
chronic ulcer of skin not elsewhere classified,none,0.9999664602828663
chylous effusion,none,0.9999971246821372
coagulation defect unspecified,none,0.9999996871837232
coeliac disease,none,0.9999996871837232
complete uterovaginal prolapse,none,0.9999960670331552
complication of labour and delivery unspecified,none,0.9999848027675159
compression of vein,none,0.9999981527181072
congenital absence atresia and stenosis of anus without fistula,none,0.9999755794734564
congenital absence atresia and stenosis of small intestine part unspecified,none,0.9999940109666741
congenital adrenogenital disorders associated with enzyme deficiency,none,0.9999906284955258
congenital bronchomalacia,none,0.9993669284719481
congenital diaphragmatic hernia,none,0.9999967670723428
congenital herpesviral [herpes simplex] infection,none,0.9999829995616654
congenital malformation of lung unspecified,none,0.9996549873910902
congenital malformation of respiratory system unspecified,none,0.9999897940781162
congenital malformation of skull and face bones unspecified,none,0.9999866948191805
congenital malformation of stomach unspecified,none,0.9999879612489105
congenital malformation of tricuspid valve unspecified,none,0.9999820907430066
congenital malformation syndromes predominantly involving limbs,none,0.9999856667955296
congenital mitral insufficiency,none,0.9999972734997095
congenital pneumonia due to other organisms,none,0.9999162784848225
congenital pneumonia due to pseudomonas,none,0.9999901964794952
congenital pulmonary valve insufficiency,none,0.9999974374976978
congenital renal failure,none,0.9999966478690021
congenital subglottic stenosis,none,0.9999983463303894
congenital syphilis unspecified,none,0.9999988679390426
congestive heart failure,none,0.7056073655136018
constitutional aplastic anaemia,none,0.9980685155063559
cor triatriatum,none,0.9999983463303894
corpus luteum cyst,none,1.0
cranial nerve disorder unspecified,none,1.0
crohn disease of large intestine,none,0.99999331018301
crohn disease unspecified,none,0.9999993743675585
cutaneous abscess furuncle and carbuncle of limb,none,0.9999967822526414
cystic disease of liver,none,0.99999822712696
cystic fibrosis with pulmonary manifestations,none,0.9796405041379249
cystitis unspecified,none,1.0
decubitus ulcer and pressure area unspecified from 2014 onwards,none,0.9999836403640183
deletion from autosomes unspecified,none,0.9999965134855514
deletion of short arm of chromosome 4,none,0.999995575040187
deletion of short arm of chromosome 5,none,0.999998465533904
delirium superimposed on dementia,none,0.9999987783497845
delirium unspecified,none,0.999999612774776
delusional disorder,none,0.9999990167568458
dermatitis unspecified,none,0.999999612774776
developmental disorder of speech and language unspecified,none,0.9999981231038496
diabetes mellitus in pregnancy pre-existing diabetes mellitus insulin-dependent,none,0.9999911501001674
discitis unspecified,none,0.9999992551639781
disease of pulmonary vessels unspecified,none,0.8174598601129608
diseases of mediastinum not elsewhere classified,none,0.9999677418687609
diseases of the circulatory system complicating pregnancy childbirth and the puerperium,none,0.9999800202715281
disorder of bone unspecified,none,0.9999939358117855
disorder of brain unspecified,none,0.9999989423479343
disorder of glycoprotein metabolism unspecified,none,0.9999939358119561
disorder of kidney and ureter unspecified,none,0.9999666090967988
disorder of mineral metabolism unspecified,none,0.9999948150271919
disorder of skin and subcutaneous tissue unspecified,none,0.9999953814283987
disorder of teeth and supporting structures unspecified,none,0.9999977951078315
disorder of thyroid unspecified,none,0.9999969902986935
disorder of trigeminal nerve unspecified,none,0.9999716003167579
disorders of calcium metabolism,none,0.9999987039408765
disorders of fatty-acid metabolism,none,0.9999991063461252
disorders of hypoglossal nerve,none,0.9999982719215562
disorders of pyruvate metabolism and gluconeogenesis,none,0.9999981975126859
disorders of vagus nerve,none,0.9999988975533081
diverticular disease of intestine part unspecified without perforation or abscess,none,0.9999769354763884
diverticular disease of small intestine with perforation and abscess,none,0.999994159783854
double heterozygous sickling disorders,none,0.9999975567010614
double inlet ventricle,none,0.9999991359604119
driver of all-terrain or other off-road motor vehicle injured in traffic accident,none,0.9999892580403432
driver of special agricultural vehicle injured in nontraffic accident,none,0.999995381428484
driver of special industrial vehicle injured in traffic accident,none,0.9999964246428699
drug-induced dystonia,none,0.9999549275983945
drug-induced interstitial lung disorders unspecified,none,0.8173988722897605
drug-induced polyneuropathy,none,0.9999966478690447
duodenal ulcer acute with perforation,none,0.9999976759044109
duodenal ulcer chronic or unspecified with haemorrhage,none,0.9999943533954199
duodenal ulcer chronic or unspecified with perforation,none,0.9999950982276913
duplications with other complex rearrangements,none,0.9999944278040183
during endoscopic examination,none,0.9999932205943494
during kidney dialysis or other perfusion,none,0.9999975718814005
dysarthria and anarthria,none,0.9999972886800726
dyskinesia of oesophagus,none,0.9998572267147088
dysphasia and aphasia,none,0.99997693472954
dystonia unspecified,none,0.9999998063873693
echinococcosis other and unspecified,none,0.9999959478299834
echinococcus multilocularis infection unspecified,none,0.9999955006316738
eclampsia unspecified as to time period,none,0.9999967078438962
ectodermal dysplasia anhidrotic,none,0.999995768652169
ectopic kidney,none,0.9999998063873693
edwards syndrome unspecified,none,0.9999987783497845
ehlers-danlos syndrome,none,0.99999822712696
embolism and thrombosis of iliac artery,none,0.999996573460409
encephalopathy unspecified,none,1.0
end-stage renal disease - from 2008 classification,none,0.999964732263888
endocardial fibroelastosis,none,0.9999967222778849
endometriosis unspecified,none,0.9999941294233364
endomyocardial eosinophilic disease,none,0.9998878212131086
enterocolitis due to clostridium difficile,none,0.9999969310701484
enteropathy-type intestinal t-cell lymphoma,none,0.9999608131223984
enteroptosis,none,0.9999955598599066
enterovirus infection unspecified site,none,0.9999963198735247
eosinophilia,none,0.999999612774776
epidermolysis bullosa dystrophica,none,0.9999924309690404
epidermolysis bullosa unspecified,none,0.9999944574180244
epilepsy unspecified,none,0.9999918501357565
erythema annulare centrifugum,none,0.9999967374580693
essential thrombocytosis - from 2008 classification,none,0.9999802579278916
extranodal marginal zone b-cell lymphoma of mucosa-associated lymphoid tissue [malt-lyphoma],none,0.9936802980482967
extrapyramidal and movement disorder unspecified,none,0.999938523161281
extreme obesity with alveolar hypoventilation,none,0.8807504945359319
extremely low birth weight,none,0.9999994191622202
failure to introduce or to remove other tube or instrument,none,0.9999839827887866
fatigue fracture of vertebra,none,0.9999947702329495
febrile convulsions,none,0.9999992551639639
feeding disorder of infancy and childhood,none,0.9999957686520411
female genital tract fistula unspecified,none,0.9999998063873693
fetal alcohol syndrome dysmorphic,none,0.999999493571153
fetus and newborn affected by breech delivery and extraction,none,0.9999984359196229
fetus and newborn affected by multiple pregnancy,none,0.9999992551639781
fetus and newborn affected by placenta praevia,none,0.9999967222777997
fibroblastic disorder unspecified,none,1.0
first degree perineal laceration during delivery,none,0.9999981079235164
fistula of bile duct,none,0.999999612774776
fistula of gallbladder,none,0.9999991063461252
fistula of joint,none,0.9999998063873693
flaccid tetraplegia,none,0.9999988231444054
folate deficiency anaemia unspecified,none,0.999999612774776
follicular lymphoma grade iiib,none,0.9999923117666287
follicular lymphoma unspecified,none,0.9999990615514773
fragile x chromosome,none,1.0
gangrene and necrosis of lung,none,0.9706175332288959
gas gangrene,none,0.999999612774776
gastric ulcer acute without haemorrhage or perforation,none,0.9990756840958356
giardiasis [lambliasis],none,0.9999975119065256
glossitis,none,0.9999955150656735
glossodynia,none,0.9999992551639639
glycogen storage disease,none,1.0
gout due to impairment of renal function,none,0.999997005478953
grand mal seizures unspecified with or without petit mal,none,0.9999950686137372
guillain-barre syndrome,none,0.9999991359604119
haemangioma any site,none,0.9999998063873693
haematemesis,none,0.9999987335551229
haematometra,none,0.9999990615514915
haemorrhage of anus and rectum,none,0.9999989423479343
haemorrhoids unspecified from 2014 onwards - previously in i84,none,0.9999872763960702
haemothorax,none,0.9999995679801056
hallervorden-spatz disease,none,0.999998510328511
hallux valgus acquired,none,1.0
hepatic failure unspecified,none,0.9999965134854235
hereditary ataxia unspecified,none,0.999999612774776
hereditary lymphoedema,none,0.9999998063873693
hereditary nephropathy not elsewhere classified diffuse crescentic glomerulonephritis,none,0.9999897196699193
hereditary spastic paraplegia,none,0.9999993743675443
hereditary spherocytosis,none,0.999989435724597
hidradenitis suppurativa,none,0.9999995679801056
hirschsprung disease,none,0.999999493571153
histiocytic and mast cell tumours of uncertain and unknown behaviour,none,0.9999851003993703
histoplasmosis unspecified,none,0.9999989719621736
hiv disease resulting in haematological and immunological abnormalities not elsewhere classified,none,0.9999898684862333
hiv disease resulting in kaposi sarcoma,none,0.9999939358117429
hiv disease resulting in multiple infections,none,0.999997601495656
hiv disease resulting in other malignant neoplasms of lymphoid haematopoietic and related tissue,none,0.9999884236239635
hiv disease resulting in other types of non-hodgkin lymphoma,none,0.99999378699471
hiv disease resulting in other viral infections,none,0.9999976014955707
hourglass stricture and stenosis of stomach,none,0.9999984359196371
hydrocele unspecified,none,0.999998137537802
hyperglycaemia unspecified,none,0.9999992999586204
hyperimmunoglobulin e [ige] syndrome,none,0.9999936677918809
hyperkalaemia,none,0.9999961558758191
hyperostosis of skull,none,0.9999927437831753
hypersensitivity angiitis,none,0.9999932205945057
hypertensive heart and renal disease unspecified,none,0.7771565911199707
hypertensive heart and renal disease with both congestive heart failure and renal failure,none,0.9323074686096313
hypertensive heart and renal disease with congestive heart failure,none,0.9971697277534087
hypertensive heart disease with congestive heart failure,none,0.9240473438706848
hyperuricaemia without signs of inflammatory arthritis and tophaceous disease,none,0.9999856220014838
hypomania,none,0.9999988975533223
hypoparathyroidism unspecified,none,0.9999987783497418
hypospadias unspecified,none,0.9999775755282339
hypostatic pneumonia unspecified,none,0.9241079648257414
hypotension due to drugs,none,0.9999977951078599
hypotension unspecified,none,0.9999994191622202
hypothalamic dysfunction not elsewhere classified,none,0.9999984359196087
idiopathic acute pancreatitis,none,0.9463581706324374
idiopathic hypotension,none,0.9999985551231341
idiopathic orofacial dystonia,none,0.9999980039004326
idiopathic thrombocytopenic purpura,none,0.9999992999586204
immobility syndrome paraplegic,none,0.9999762491378865
immunosuppressive agents,none,0.9999767115079362
incontinentia pigmenti,none,0.9999954406568946
infarction of spleen,none,0.9999979591058342
infective dermatitis,none,0.99999807830926
infective pericarditis,none,0.999939625541868
inflammatory disease of prostate unspecified,none,0.9045217045896489
inflammatory myopathy not elsewhere classified,none,0.9999776947297273
inflammatory polyarthropathy,none,0.999939640720262
influenza with other manifestations virus not identified,none,0.9999959774442903
influenza with pneumonia other influenza virus identified,none,0.9999890044552002
ingrowing nail,none,0.9999932950030624
insulin-dependent diabetes mellitus with coma,none,0.9999953966087333
interstitial cystitis chronic,none,0.9998421089790919
interstitial emphysema originating in the perinatal period,none,0.9947663681158238
interstitial pulmonary disease unspecified,none,0.34861730362897425
intervertebral disc disorder unspecified,none,0.999976696328198
intestinal obstruction due to inspissated milk,none,0.9999908820808248
intracardiac thrombosis not elsewhere classified,none,0.9666786176631752
intracerebral haemorrhage in hemisphere subcortical,none,0.37747538690563187
intracerebral haemorrhage multiple localized,none,0.9996625090740178
intracranial abscess and granuloma,none,0.9999996871837232
intracranial nontraumatic haemorrhage of fetus and newborn unspecified,none,0.9999938917638325
intraductal carcinoma in situ,none,0.9985295748617843
intraspinal abscess and granuloma,none,0.9999977951078457
intraventricular nontraumatic haemorrhage grade 3 of fetus and newborn,none,0.9999900476631041
iron deficiency anaemia secondary to blood loss chronic,none,0.999996171056066
irradiation cystitis,none,0.9988274268152598
irritable bowel syndrome without diarrhoea,none,0.9999991359604119
ischiorectal abscess,none,0.9999745059215058
joint disorder unspecified,none,1.0
juvenile arthritis with systemic onset,none,0.9999867092532236
juvenile dermatomyositis,none,0.9999991807550347
karyotype 47xxx,none,0.9999574011515414
keratitis unspecified,none,0.9999998063873693
kernicterus unspecified,none,1.0
left bundle-branch block unspecified,none,0.9739306561871222
left sided colitis,none,0.9998859437817913
left ventricular failure,none,0.49986372420812325
legal execution,none,0.9999987783497418
leukaemia unspecified,none,0.7308545154124781
leukoplakia and other disturbances of oral epithelium including tongue,oral cavity cancer,0.9769632709672447
lichen planus unspecified,none,0.9999969158898617
lipid storage disorder unspecified,none,1.0
lipoprotein deficiency,none,0.9999993743675585
liver disease unspecified,none,0.9999988975533223
local antifungal anti-infective and anti-inflammatory drugs not elsewhere classified,none,0.9999839683552659
local infection of skin and subcutaneous tissue unspecified,none,0.9999967374580977
localization-related focalpartial symptomatic epilepsy and epileptic syndromes with simple partial seizures,none,0.9999659842313917
localized swelling mass and lump neck,none,0.9999946214155935
locked-in syndrome from 2016,none,0.9999938021751198
lumbar and other intervertebral disc disorders with myelopathy,none,0.9999961862363698
lymphoid leukaemia unspecified,none,0.9769234443847087
macleod syndrome,none,0.4685756118018161
macrocephaly,none,0.999996990298523
major histocompatibility complex class ii deficiency,none,0.9999992551639781
malignant mast cell tumour,none,0.9999951278421009
malignant neoplasm acoustic nerve,none,0.9999887804843859
malignant neoplasm anterior floor of mouth,oral cavity cancer,0.9990833398173758
malignant neoplasm anterior mediastinum,none,0.9998876572288913
malignant neoplasm anterior two-thirds of tongue part unspecified,oral cavity cancer,0.9996194026923817
malignant neoplasm anterior wall of bladder,bladder cancer,0.9999319969941396
malignant neoplasm ascending colon,colorectal cancer,0.9998754624365065
malignant neoplasm bladder neck,bladder cancer,0.9999770091366575
malignant neoplasm bones of skull and face,none,0.9999964542570915
malignant neoplasm border of tongue,oral cavity cancer,0.9999767707361504
malignant neoplasm broad ligament,none,0.9999968414810071
malignant neoplasm cerebellum,none,0.9999995679801056
malignant neoplasm cervical part of oesophagus,esophageal cancer,0.9998143429715155
malignant neoplasm clitoris,none,0.9999989423479343
malignant neoplasm conjunctiva,none,0.9999994191622202
malignant neoplasm connective and soft tissue of abdomen,none,0.9999938021750914
malignant neoplasm connective and soft tissue of trunk unspecified,none,0.999993444566286
malignant neoplasm connective and soft tissue unspecified,none,0.9999977654935986
malignant neoplasm endocervix,none,0.9999925501719068
malignant neoplasm endocrine pancreas,none,0.10668459096803475
malignant neoplasm endometrium,none,0.9999957094236963
malignant neoplasm external lower lip,oral cavity cancer,0.9952054078505673
malignant neoplasm external upper lip,oral cavity cancer,0.9999296578763924
malignant neoplasm extrahepatic bile duct,none,0.9989628585336925
malignant neoplasm female genital organ unspecified,none,0.9999950686137088
malignant neoplasm frontal lobe,none,0.9999992999586204
malignant neoplasm gum unspecified,oral cavity cancer,0.9997003631800444
malignant neoplasm hepatoblastoma,none,0.9999784699103851
malignant neoplasm ileum,none,0.22269632091432476
malignant neoplasm ill-defined sites within the respiratory system,none,0.7184307203563727
malignant neoplasm intestinal tract part unspecified,none,0.8932291893830331
malignant neoplasm laryngeal cartilage,larynx cancer,0.99671073081049
malignant neoplasm larynx unspecified,larynx cancer,0.999979065914918
malignant neoplasm lesser curvature of stomach unspecified,stomach cancer,0.9999413246491341
malignant neoplasm lingual tonsil,none,0.3481581621391281
malignant neoplasm male genital organ unspecified,none,0.9924118669433177
malignant neoplasm malignant melanoma of ear and external auricular canal,none,0.9999869635835604
malignant neoplasm malignant melanoma of eyelid including canthus,none,0.9999886172346888
malignant neoplasm malignant melanoma of upper limb including shoulder,none,0.9999902116598078
malignant neoplasm meckel diverticulum,none,0.9999695746606232
malignant neoplasm mediastinum part unspecified,none,0.9999755050669994
malignant neoplasm middle third of oesophagus,esophageal cancer,0.9999039575641815
malignant neoplasm nasal cavity,none,0.9999669226507629
malignant neoplasm nasopharynx unspecified,none,0.9999347840339814
malignant neoplasm of other and ill-defined sites abdomen,none,0.9999763250382229
malignant neoplasm of other and ill-defined sites other ill-defined sites,none,0.9999651801954199
malignant neoplasm overlapping lesion of brain and other parts of central nervous system,none,0.9999733154083557
malignant neoplasm overlapping lesion of female genital organs,none,0.9999755050664736
malignant neoplasm overlapping lesion of larynx,larynx cancer,0.999867053449909
malignant neoplasm overlapping lesion of pancreas,pancreatic cancer,0.999594398590457
malignant neoplasm overlapping lesion of skin,none,0.9999660882514289
malignant neoplasm overlapping lesion of tongue,oral cavity cancer,0.9998647289156973
malignant neoplasm pancreatic duct,pancreatic cancer,0.9995053516493645
malignant neoplasm parietal lobe,none,0.9999904052706093
malignant neoplasm pelvic bones sacrum and coccyx,none,0.9999488644302782
malignant neoplasm peripheral nerves and autonomic nervous system unspecified,none,0.9998845742172958
malignant neoplasm peripheral nerves of thorax,none,0.9999577891063304
malignant neoplasm peripheral nerves of upper limb including shoulder,none,0.9999927597097757
malignant neoplasm posterior wall of nasopharynx,none,0.9999410270328951
malignant neoplasm primary site unknown so stated,none,0.9999609330684318
malignant neoplasm skin of ear and external auricular canal,none,0.9999822850982925
malignant neoplasm skin of lip,none,0.22267292748325018
malignant neoplasm skin of upper limb including shoulder,none,0.9999912245084138
malignant neoplasm soft palate,none,0.2689149209803097
malignant neoplasm spermatic cord,none,0.9999401023244889
malignant neoplasm sphenoidal sinus,none,0.9999633755306231
malignant neoplasm sublingual gland,none,0.9953785380700382
malignant neoplasm tonsil unspecified,none,0.7056354398364538
malignant neoplasm upper gum,none,0.14803601527781277
malignant neoplasm upper lobe bronchus or lung,lung cancer,0.9997918626990057
malignant neoplasm upper respiratory tract part unspecified,none,0.9943895933400035
malignant neoplasm upper third of oesophagus,esophageal cancer,0.9958711374021012
malignant neoplasm urachus,none,0.9999979887200443
malignant neoplasm uvula,none,0.9997659153185202
malignent histiocytosis - from 2008 classification,none,0.9988339123884025
malnutrition-related diabetes mellitus with ketoacidosis,none,0.9999978550827517
mandibulofacial dysostosis,none,0.9999992551639639
mania with psychotic symptoms,none,0.9999996871837232
mantle cell lymphoma,none,0.9999925501719352
mast cell leukaemia,none,0.9465371257535552
maternal care for intrauterine death,none,0.9999964094626335
measles complicated by pneumonia,none,0.9999967222777286
meconium plug syndrome,none,0.9999978247221788
medullary cystic kidney,none,0.9998594912596104
meningitis unspecified,none,1.0
